id,limit_bal,gender,education,marriage,age,pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,default,log_limit_bal,log_bill_amt1,log_bill_amt2,log_bill_amt3,log_bill_amt4,log_bill_amt5,log_bill_amt6,log_pay_amt1,log_pay_amt2,log_pay_amt3,log_pay_amt4,log_pay_amt5,log_pay_amt6
27641,20000,Female,Graduate school,Single,24,0,0,0,0,0,0,14273,13327,11789,11200,13244,13539,1183,2000,1200,2244,506,561,0,9.90353755128617,9.566194979531012,9.497622364406624,9.375006993531416,9.32375833901174,9.49137540170617,9.513403546466266,7.076653815443951,7.601402334583733,7.0909098220799835,7.716460800176355,6.2285110035911835,6.331501849893691
27642,40000,Female,University,Single,23,0,0,0,0,0,0,39402,39321,38246,39289,39882,39650,2000,2000,2000,1500,1500,2000,0,10.596659732783579,10.58159723451934,10.579539437667437,10.551820404806232,10.578725312552505,10.593705446923497,10.587871447425917,7.601402334583733,7.601402334583733,7.601402334583733,7.313886831633462,7.313886831633462,7.601402334583733
27643,80000,Female,Graduate school,Single,23,0,0,0,0,0,0,78366,67801,68034,55674,48649,47041,2540,2442,1810,1661,1668,1663,0,11.289794413577894,11.26915819936015,11.124346972018488,11.12777755762496,10.92728649212557,10.792407087614151,10.75879609867549,7.840312983320164,7.8009820712577405,7.501634457883413,7.415776975415394,7.419979923661835,7.416979621381154
27644,20000,Female,University,Single,24,1,2,2,2,2,-2,4697,3800,5989,5761,0,0,0,2266,38,0,0,0,1,9.90353755128617,8.454892165218858,8.24301946898925,8.697846691109495,8.659039915644474,0.0,0.0,0.0,7.726212650507529,3.6635616461296463,0.0,0.0,0.0
27645,130000,Female,University,Married,24,0,0,0,0,0,0,66072,68223,70638,72955,74877,76334,3000,3001,3000,2500,2200,2200,0,11.775297421715827,11.098515470380258,11.130551688085461,11.16533767889225,11.197611798683889,11.223615401393062,11.242886827691043,8.006700845440367,8.007034012193408,8.006700845440367,7.824445930877619,7.696667081526462,7.696667081526462
27646,100000,Female,University,Married,24,-1,-1,0,-1,-1,-1,53309,7500,15477,23472,12500,14666,7500,10035,23500,12500,14666,79053,0,11.51293546492023,10.883879209816806,8.922791623969637,9.647174939830405,10.063606103428887,9.433563920090563,9.593355351246755,8.922791623969637,9.213933907486313,10.064798252418377,9.433563920090563,9.593355351246755,11.277886442242952
27647,120000,Female,University,Single,24,0,0,0,0,0,0,93338,91207,89890,88030,88579,89566,3261,4793,3013,3014,3522,3007,0,11.695255355062795,11.443993305925954,11.420897891513556,11.406353104213542,11.385444304154147,11.39166137747719,11.402742227551174,8.09009578318096,8.475120414994329,8.01102337918644,8.011355109161286,8.167068178341237,8.00903068506973
27648,50000,Female,High school,Single,24,0,0,0,0,0,0,48658,46749,42190,30683,29140,28986,1900,1613,1504,1200,1100,1100,0,10.819798284210286,10.792592065365966,10.752569534716834,10.649962207136612,10.331496625079186,10.279901396250288,10.274602732600881,7.550135342488429,7.3864708488298945,7.316548177182976,7.0909098220799835,7.00397413672268,7.00397413672268
27649,190000,Female,University,Single,24,0,0,0,0,0,0,183821,186084,184426,104154,106014,109014,9000,6621,2083,2500,3000,9076,0,12.154784614286667,12.121723177061812,12.133958837554866,12.125009000210444,11.553635453218016,11.57133587251665,11.599240766422149,9.105090961257085,8.798152718107191,7.642044402873258,7.824445930877619,8.006700845440367,9.113499020526627
27650,50000,Female,Graduate school,Single,25,0,0,0,-1,-1,-2,20916,14500,0,790,3696,6696,5000,0,790,3696,3000,5724,0,10.819798284210286,9.94831750445392,9.581972891547895,0.0,6.673297967767654,8.215276958936633,8.80941494391005,8.517393171418904,0.0,6.673297967767654,8.215276958936633,8.006700845440367,8.65259782842244
27651,20000,Female,High school,Married,54,2,0,0,2,2,2,14381,16174,18210,19335,19715,20249,2350,2300,1721,1000,1000,1000,0,9.90353755128617,9.57373270366244,9.691222119369101,9.80978108609582,9.869723922383319,9.889185767825268,9.915910072534686,7.762596048540069,7.741099090035366,7.451241684987676,6.90875477931522,6.90875477931522,6.90875477931522
27652,50000,Female,Graduate school,Single,23,1,-1,-1,-2,-2,-2,-697,11361,0,0,0,0,12058,0,0,0,0,0,0,10.819798284210286,0.0,9.338029733117072,0.0,0.0,0.0,0.0,9.397566548103592,0.0,0.0,0.0,0.0,0.0
27653,50000,Female,Graduate school,Single,23,0,0,0,2,2,2,15252,16885,18500,18864,19807,19407,2200,2200,1000,1500,0,3000,0,10.819798284210286,9.632531483999934,9.734240155229445,9.825580063659602,9.84506363239841,9.893841175484322,9.873440631183831,7.696667081526462,7.696667081526462,6.90875477931522,7.313886831633462,0.0,8.006700845440367
27654,80000,Female,University,Single,22,2,2,0,0,0,0,53023,76708,39701,41021,41525,42394,0,3320,1980,1484,1536,1548,1,11.289794413577894,10.87849992022629,11.247774320758346,10.589156843240115,10.62186378714185,10.634075016069918,10.654785709738103,0.0,8.108021221376747,7.591357046698551,7.3031700512368,7.337587743538596,7.3453648404168685
27655,10000,Female,High school,Single,22,2,0,0,0,-1,0,7720,10063,9272,-8758,8989,9202,2500,1000,0,30000,500,953,1,9.210440366976517,8.951699168308815,9.216719978940223,9.134862230800225,0.0,9.103868127465667,9.127284796838858,7.824445930877619,6.90875477931522,0.0,10.308985993422082,6.2166061010848646,6.860663671448287
27656,50000,Female,University,Single,22,0,0,0,0,0,0,18293,19301,20338,22486,22932,23413,1315,1352,2500,820,850,855,0,10.819798284210286,9.81432841621631,9.867963996467081,9.920295504185495,10.020692643436833,10.040332200263972,10.061089413039618,7.182352111885263,7.210079628170788,7.824445930877619,6.710523109452428,6.7464121285733745,6.752270376141742
27657,50000,Female,University,Single,22,0,0,0,0,0,0,50635,49488,48099,50021,50352,50740,1760,1888,3464,1717,1766,2500,1,10.819798284210286,10.83241806475672,10.809505701639543,10.781037456093852,10.820218187638668,10.82681347929128,10.834489541275977,7.473637108496206,7.543802867501509,8.150467911624004,7.4489161025442,7.4770384723196965,7.824445930877619
27658,50000,Female,University,Single,23,2,0,0,0,0,0,49441,45880,42621,21734,18775,19590,1998,2198,1300,655,1100,654,0,10.819798284210286,10.808555544387803,10.733806366995315,10.660125830877272,9.986679143422892,9.84033473753086,9.882825556088033,7.6004023345004,7.695757990554761,7.170888478512505,6.486160788944089,7.00397413672268,6.484635235635252
27659,20000,Female,University,Single,22,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,9.90353755128617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27660,60000,Female,Graduate school,Single,27,2,2,0,0,0,2,19341,19625,20347,21669,23005,22499,900,1342,1664,2000,0,900,1,11.002116507732017,9.870034176276908,9.884610496766438,9.920737905942655,9.983684094530405,10.043510330455955,10.021270588192511,6.803505257608338,7.202661196523238,7.417580402414544,7.601402334583733,0.0,6.803505257608338
27661,50000,Female,University,Single,23,-1,0,0,2,0,0,9101,10446,12595,11449,9914,9875,1502,2651,500,500,500,500,0,10.819798284210286,9.116249448576587,9.254070134837509,9.441134582220915,9.345745008982385,9.201804040953895,9.19786285046507,7.315218389752975,7.883069351305753,6.2166061010848646,6.2166061010848646,6.2166061010848646,6.2166061010848646
27662,50000,Female,University,Single,23,0,0,0,0,0,0,47559,48549,50076,50205,19985,20650,1784,2701,2220,1000,1050,14951,1,10.819798284210286,10.769747350804717,10.790349473719472,10.8213170998263,10.823889820449997,9.902787307421734,9.935519023366792,7.487173694213739,7.9017475185201445,7.7057128238944275,6.90875477931522,6.957497370876951,9.612600349135398
27663,20000,Female,University,Single,21,-1,-1,2,2,-2,-2,390,780,780,0,0,0,780,0,0,0,0,0,0,9.90353755128617,5.968707559985366,6.660575149839686,6.660575149839686,0.0,0.0,0.0,6.660575149839686,0.0,0.0,0.0,0.0,0.0
27664,20000,Female,University,Single,23,0,0,3,2,0,0,14418,18829,18248,17657,18007,18385,5000,0,0,644,668,670,1,9.90353755128617,9.576302060306647,9.843206621651198,9.811865562988816,9.778944217461527,9.798571382586568,9.8193447844237,8.517393171418904,0.0,0.0,6.4692503167957724,6.505784060128229,6.508769136971682
27665,80000,Female,High school,Married,23,2,2,2,2,2,2,22852,25371,26111,25393,29053,28450,3200,1440,0,4100,0,1037,1,11.289794413577894,10.036837678732885,10.141401482753787,10.170150257763833,10.142268204629737,10.276911446432829,10.255938588321637,8.071218539969863,7.273092595999522,0.0,8.31898612539206,0.0,6.945051063725834
27666,50000,Female,High school,Single,24,0,-1,-1,2,2,-1,10901,16877,9673,7755,6701,15567,22514,4000,8,3000,19000,3500,1,10.819798284210286,9.296701537624227,9.733766277717912,9.177197153382929,8.956222016362542,8.810161268297255,9.652972804425787,10.021937032735671,8.294299608857235,2.1972245773362196,8.006700845440367,9.852246888342531,8.160803920954665
27667,120000,Female,University,Single,24,0,0,0,-2,-2,-2,27491,20707,-1843,45041,45453,42065,3000,1843,46884,1296,7000,0,0,11.695255355062795,10.221650332241495,9.938275378021793,0.0,10.715350666801058,10.724456104533958,10.646995092435022,8.006700845440367,7.519692404116539,10.755453073853726,7.167809184316444,8.853808274977197,0.0
27668,50000,Female,Graduate school,Single,24,0,0,0,0,0,0,43219,35137,25862,12468,12381,12683,2400,1900,2400,250,500,0,0,10.819798284210286,10.674058630060877,10.467038444924999,10.160568654878034,9.431000842996585,9.423999084079178,9.448096635658239,7.783640596221253,7.550135342488429,7.783640596221253,5.5254529391317835,6.2166061010848646,0.0
27669,110000,Female,Graduate school,Single,24,1,2,0,0,0,0,115527,109871,110565,216850,110952,109169,0,4000,7000,7766,3982,5000,1,11.608244735642321,11.657268203806401,11.607071330860459,11.613367906704086,12.286965760735471,11.616861967202038,11.600661579274314,0.0,8.294299608857235,8.853808274977197,8.957639268419648,8.289790583181643,8.517393171418904
27670,30000,Female,University,Single,24,1,2,2,0,0,0,26690,27954,27226,28427,28752,28447,2000,0,2000,1000,1100,1500,0,10.308985993422082,10.192081708912877,10.238351353460745,10.211964406994612,10.255129853946785,10.266497388607728,10.255833138313632,7.601402334583733,0.0,7.601402334583733,6.90875477931522,7.00397413672268,7.313886831633462
27671,110000,Female,University,Single,23,2,0,0,-1,0,0,1587,2399,0,980,35305,36065,1000,0,980,35000,1327,1500,1,11.608244735642321,7.370230641807081,7.783224016336037,0.0,6.8885724595653635,10.471808200149228,10.493105872267217,6.90875477931522,0.0,6.8885724595653635,10.463131911491967,7.191429330036379,7.313886831633462
27672,20000,Female,University,Single,23,0,0,2,0,0,0,15675,17462,16895,17470,7500,7500,4492,0,1000,150,0,0,0,9.90353755128617,9.659886159319521,9.767839635939845,9.734832186505988,9.768297642474444,8.922791623969637,8.922791623969637,8.41027590907016,0.0,6.90875477931522,5.017279836814924,0.0,0.0
27673,50000,Female,University,Single,23,0,0,0,0,0,0,47654,48529,44669,45684,46592,47568,2000,1743,1758,1666,1725,2128,0,10.819798284210286,10.771742835371727,10.789937442399262,10.707057414346165,10.72952529543272,10.74920559423812,10.769936567553067,7.601402334583733,7.463936604468925,7.472500744737558,7.418780882750794,7.453561871643373,7.663407664893479
27674,50000,Female,Graduate school,Single,24,0,0,2,0,0,0,48483,52167,51052,50116,20181,19702,4500,0,2000,19000,1000,800,1,10.819798284210286,10.788989125590403,10.862224559073038,10.840619587781932,10.82211555087377,9.912546397024474,9.888526187395968,8.412054873292933,0.0,7.601402334583733,9.852246888342531,6.90875477931522,6.68586094706836
27675,50000,Female,University,Single,24,0,0,0,0,0,0,43638,42146,30026,29857,30619,30376,2200,1700,2000,1261,1419,1400,0,10.819798284210286,10.683706524927356,10.648918786519761,10.309852255887128,10.304208089613535,10.329408669211675,10.321441022096653,7.696667081526462,7.438971592395862,7.601402334583733,7.140453043101158,7.258412150595307,7.244941546337007
27676,20000,Female,University,Single,22,2,0,0,0,0,0,20549,21301,22251,18040,18402,19118,1400,1300,1284,646,1000,836,0,9.90353755128617,9.930616219924381,9.966556244003112,10.010187171195184,9.800402224452803,9.820268973785195,9.858437883982404,7.244941546337007,7.170888478512505,7.158513997329321,6.472346294500901,6.90875477931522,6.729824070489475
27677,200000,Female,University,Married,36,0,0,0,0,0,0,184697,186660,77221,110294,68214,72103,8001,5000,35000,6000,5000,5000,0,12.206077645517674,12.126477337758374,12.137049416439577,11.254439669508727,11.610913873298433,11.130419760996974,11.185864800236246,8.98744678941718,8.517393171418904,10.463131911491967,8.699681400989514,8.517393171418904,8.517393171418904
27678,30000,Female,Graduate school,Single,24,-1,0,0,0,0,0,1991,2621,4211,4709,4805,2848,2000,2000,1000,96,0,3000,0,10.308985993422082,7.596894438144544,7.871692664323645,8.345692873253865,8.457443187010464,8.477620416296414,7.954723334497908,7.601402334583733,7.601402334583733,6.90875477931522,4.574710978503383,0.0,8.006700845440367
27679,130000,Female,High school,Married,23,0,0,0,0,0,0,109592,113508,115633,96898,46425,0,5733,5659,4680,2325,0,0,0,11.775297421715827,11.604528782843227,11.639637407914085,11.658185309623358,11.481424477908167,10.745614926107391,0.0,8.654168646443315,8.641179171197228,8.45126704130007,7.75190533307861,0.0,0.0
27680,20000,Female,University,Single,24,0,-1,-1,0,-1,-1,4261,7830,17213,4781,3178,15834,7830,17221,1203,3178,15834,0,0,9.90353755128617,8.357493812658563,8.965845494750937,9.75347828520942,8.47261414801827,8.064321960910803,9.66997795897274,8.965845494750937,9.753942915256111,7.093404625868766,8.064321960910803,9.66997795897274,0.0
27681,20000,Female,Graduate school,Single,23,-1,0,0,0,0,0,19364,19082,19286,19637,18826,19522,1358,1321,1400,1000,1000,2583,0,9.90353755128617,9.871222591948852,9.856553165346915,9.867186572809796,9.885221743729236,9.843047288724712,9.879348536682802,7.214504414151143,7.186901020411631,7.244941546337007,6.90875477931522,6.90875477931522,7.857093864902493
27682,60000,Female,University,Married,23,0,0,0,0,2,2,59408,58844,43427,30408,30632,30021,2230,2000,4300,1000,0,2000,0,11.002116507732017,10.99220100902499,10.982662147311762,10.678859673351743,10.32249389621096,10.329833138223648,10.309685725220122,7.7102051944325325,7.601402334583733,8.366602832783736,6.90875477931522,0.0,7.601402334583733
27683,30000,Female,Graduate school,Single,24,0,0,2,2,-2,-2,27660,28780,780,0,0,0,2000,0,0,0,0,0,0,10.308985993422082,10.227778757855184,10.267470726189352,6.660575149839686,0.0,0.0,0.0,7.601402334583733,0.0,0.0,0.0,0.0,0.0
27684,30000,Female,University,Single,22,2,0,0,0,0,0,27987,25690,27032,28070,29402,29854,1420,1762,1800,2089,1059,1123,1,10.308985993422082,10.239531125865787,10.15389601499835,10.204813620903147,10.242492293944023,10.288851988937289,10.304107608981093,7.259116128097101,7.47477218239787,7.496097345175956,7.644919344958857,6.966024187106113,7.024649030453636
27685,120000,Female,University,Single,24,0,0,0,0,0,0,55829,53799,53021,53216,49194,48487,2000,2600,4241,1700,2500,1500,0,11.695255355062795,10.930066638304407,10.893028746149875,10.878462200746059,10.88213317315705,10.803547271299866,10.789071623631122,7.601402334583733,7.8636512654486515,8.352790135124629,7.438971592395862,7.824445930877619,7.313886831633462
27686,30000,Female,University,Single,24,0,0,0,0,2,2,20367,21882,22929,25433,26228,25679,2000,1696,3200,1500,0,4306,0,10.308985993422082,9.921720320797188,9.99346535865436,10.04020137585195,10.143842140580691,10.174620947849,10.153467757803897,7.601402334583733,7.436617265234227,8.071218539969863,7.313886831633462,0.0,8.36799688505411
27687,30000,Female,Graduate school,Single,24,0,0,0,0,0,0,26094,27095,28158,29385,29665,30446,1440,1503,1730,1010,1206,1949,0,10.308985993422082,10.169499004077514,10.207141394497608,10.2456222982778,10.288273649435892,10.297756887883558,10.323742746116928,7.273092595999522,7.315883504509785,7.456454555176209,6.918695219020472,7.095893221097532,7.575584651557793
27688,60000,Female,University,Married,24,0,0,0,0,0,2,23851,24404,21849,18474,15488,11348,1700,2000,1200,1000,0,3500,1,11.002116507732017,10.079623350242997,10.102543308321248,9.991956200523736,9.824173745816402,9.647885373547759,9.33688491330114,7.438971592395862,7.601402334583733,7.0909098220799835,6.90875477931522,0.0,8.160803920954665
27689,50000,Female,University,Single,25,0,0,0,0,0,0,45688,47122,48888,37264,17486,18348,2500,3000,2000,1000,1000,1000,1,10.819798284210286,10.72961284769053,10.760516483531394,10.797307701282914,10.525809827315793,9.76921302671366,9.817330356084954,7.824445930877619,8.006700845440367,7.601402334583733,6.90875477931522,6.90875477931522,6.90875477931522
27690,30000,Female,University,Single,25,0,0,0,0,0,0,8935,9948,10971,11982,12219,12475,1165,1188,1199,436,452,458,0,10.308985993422082,9.097843340749037,9.20522732258936,9.303101852057495,9.391244257682517,9.410829232725586,9.431562077727694,7.061334366910438,7.080867896690782,7.090076835776092,6.07993319509559,6.115892125483034,6.129050210060545
27691,270000,Female,Graduate school,Single,25,-1,-1,-1,-1,-1,-1,4999,5588,3366,0,2192,0,5588,3366,0,2192,0,18192,0,12.506180941677357,8.517193191416238,8.628555659269699,8.121777419161074,0.0,7.693025748417888,0.0,8.628555659269699,8.121777419161074,0.0,7.693025748417888,0.0,9.808792183696804
27692,360000,Female,Graduate school,Single,25,0,0,0,0,0,0,160411,163079,166445,168301,171870,175458,6200,6200,4768,5000,5000,5023,0,12.793862088206213,11.985500784583781,12.00199615693319,12.022426211473803,12.033515263649583,12.054499474404887,12.075160676361449,8.732465848349879,8.732465848349879,8.469891918298224,8.517393171418904,8.517393171418904,8.521981708148035
27693,450000,Female,High school,Single,26,0,0,0,0,0,0,28765,24672,23095,20776,6189,2396,1714,2012,1107,21,512,81081,0,13.017005083966255,10.266949413163834,10.113464807318579,10.04741472134277,9.941601884644786,8.730690365678642,7.781973234434385,7.44716835960004,7.607381425639791,7.010311867307229,3.091042453358316,6.240275845170769,11.303216267257271
27694,50000,Female,Graduate school,Single,25,-1,2,-1,-1,-1,-1,9040,3020,2262,2185,0,5918,0,2262,2185,0,5918,0,0,10.819798284210286,9.109525066737367,8.013343181386672,7.724446645633537,7.689828668736484,0.0,8.685922794690725,0.0,7.724446645633537,7.689828668736484,0.0,8.685922794690725,0.0
27695,50000,Female,High school,Single,25,0,0,0,0,0,0,27232,26777,27129,26613,26057,25924,1439,1464,1401,908,935,924,0,10.819798284210286,10.212184752202996,10.195335933857326,10.208395405652977,10.189192672103689,10.168080101762877,10.162963033097729,7.272398392570047,7.289610521451167,7.2456550675945355,6.812345094177479,6.841615476477592,6.829793737512425
27696,120000,Female,Graduate school,Single,25,0,0,0,0,0,0,58106,53974,51786,43180,41469,42004,2000,3000,3000,4000,4000,2000,0,11.695255355062795,10.970041417510348,10.896276255383007,10.854894431499561,10.673155862670484,10.632725553240427,10.645543937798948,7.601402334583733,8.006700845440367,8.006700845440367,8.294299608857235,8.294299608857235,7.601402334583733
27697,40000,Female,Graduate school,Single,26,1,2,2,2,0,0,7904,7628,10270,9961,10495,12161,0,2775,0,1000,2000,1800,1,10.596659732783579,8.975250749643573,8.93971205409023,9.237079669165805,9.20653313363323,9.25874951118387,9.406071615680055,0.0,7.9287663216266955,0.0,6.90875477931522,7.601402334583733,7.496097345175956
27698,140000,Female,University,Married,24,0,0,0,0,0,0,62755,64001,65341,66674,68003,69424,2285,2365,2413,2431,2514,3000,0,11.849404844423074,11.047009469952846,11.066669611853538,11.087390293808129,11.107585349050215,11.127321805957619,11.148002312175,7.734558844354756,7.768956044538332,7.789040401657477,7.796469243086058,7.83002808253384,8.006700845440367
27699,200000,Female,University,Married,25,-2,-2,-2,-2,-2,-2,0,0,1257,0,0,0,0,1257,0,0,0,0,0,12.206077645517674,0.0,0.0,7.1372784372603855,0.0,0.0,0.0,0.0,7.1372784372603855,0.0,0.0,0.0,0.0
27700,30000,Female,University,Single,25,-1,-1,0,0,0,0,415,150,150,150,150,150,150,0,0,0,0,0,0,10.308985993422082,6.030685260261263,5.017279836814924,5.017279836814924,5.017279836814924,5.017279836814924,5.017279836814924,5.017279836814924,0.0,0.0,0.0,0.0,0.0
27701,30000,Female,University,Single,25,0,0,0,0,0,-2,15493,16427,17379,23100,0,0,1500,1279,10000,0,0,0,0,10.308985993422082,9.648208131191847,9.70674247507645,9.763075398819383,10.047631185616188,0.0,0.0,7.313886831633462,7.154615356913663,9.210440366976517,0.0,0.0,0.0
27702,30000,Female,Graduate school,Single,25,2,2,2,2,2,0,29335,29869,26425,28034,27375,23466,4000,0,4400,0,2000,2000,1,10.308985993422082,10.286570709751162,10.304609911210155,10.182103652974162,10.241209008557773,10.217421996131975,10.063350457922596,8.294299608857235,0.0,8.38958706681109,0.0,7.601402334583733,7.601402334583733
27703,30000,Female,University,Married,25,0,0,0,2,0,0,25530,26600,29765,28933,29205,29630,1500,3600,0,978,2300,0,0,10.308985993422082,10.147648679072807,10.188704088048116,10.301122081529105,10.272772653189536,10.282129446600417,10.296576389576238,7.313886831633462,8.188966863648876,0.0,6.88653164253051,7.741099090035366,0.0
27704,110000,Female,Graduate school,Single,25,2,2,2,-1,-1,0,2729,4382,1972,1426,5660,5660,4340,5,1426,5660,0,0,1,11.608244735642321,7.912056888179006,8.38548870041881,7.587310506022615,7.2633296174768365,8.64135583403666,8.64135583403666,8.375860015299594,1.791759469228055,7.2633296174768365,8.64135583403666,0.0,0.0
27705,50000,Female,Graduate school,Single,24,1,2,2,2,2,0,33385,35538,34686,39097,38171,39396,3000,0,5000,0,2000,5000,0,10.819798284210286,10.415891929415332,10.478385964002708,10.454120255970487,10.573826593770065,10.549857541537145,10.581444950255086,8.006700845440367,0.0,8.517393171418904,0.0,7.601402334583733,8.517393171418904
27706,130000,Female,University,Single,24,0,0,-1,0,0,0,135466,126091,128636,103400,40638,11104,4139,137549,3519,1180,0,0,0,11.775297421715827,11.816483347205194,11.744767078227573,11.764749763245334,11.546369912189585,10.61248347565041,9.315150736328528,8.32845106681936,11.83174276635272,8.166216268592143,7.074116816197362,0.0,0.0
27707,50000,Female,University,Single,25,0,0,0,0,0,0,47431,48306,35150,25104,20560,8614,2000,1542,1475,1000,350,386,1,10.819798284210286,10.767052385387204,10.785331756675916,10.467408346336265,10.130822308468806,9.931151356518601,9.06126014896203,7.601402334583733,7.341483852363161,7.297091005160418,6.90875477931522,5.860786223465865,5.958424693029782
27708,150000,Female,Graduate school,Single,25,0,0,0,0,0,0,87822,83850,56931,96867,95085,69199,2575,2569,45000,5000,3312,1598,0,11.918397239722838,11.383078704315663,11.336796693238679,10.949612852190516,11.481104505980392,11.462537024237001,11.144756141605761,7.853993087224244,7.851661177889265,10.714439990727769,8.517393171418904,8.105609402299896,7.377133712833954
27709,30000,Female,University,Single,25,0,0,0,0,0,0,21020,21207,21403,21074,21289,21425,2000,2000,1500,2000,1000,1000,1,10.308985993422082,9.953277217038643,9.962133747968862,9.971333099431195,9.955842782870056,9.965992757887525,9.972360416822504,7.601402334583733,7.601402334583733,7.313886831633462,7.601402334583733,6.90875477931522,6.90875477931522
27710,50000,Female,University,Single,23,0,0,0,0,0,0,15167,16393,14195,14859,9446,7246,1523,1353,1017,1000,1000,0,0,10.819798284210286,9.626943224494804,9.704670693212975,9.560715513766388,9.60642831827175,9.153452509769135,8.888342869109282,7.329093736246592,7.21081845347222,6.925595197110468,6.90875477931522,6.90875477931522,0.0
27711,20000,Female,University,Married,23,0,0,0,0,0,0,17049,16178,17218,18630,19029,19579,15000,1600,2000,1000,1000,531,0,9.90353755128617,9.743905482711662,9.691469384005337,9.753768704286186,9.832582139020353,9.853771960290196,9.8822639160845,9.61587214452889,7.3783837129967145,7.601402334583733,6.90875477931522,6.90875477931522,6.2766434893416445
27712,230000,Female,University,Single,24,0,0,2,0,0,0,64929,65093,59349,56418,52950,49439,6000,0,3000,2000,1500,3000,0,12.345838935721968,11.081065045502532,11.083587658050506,10.991207400037814,10.94056126018764,10.877122236592484,10.808515092131572,8.699681400989514,0.0,8.006700845440367,7.601402334583733,7.313886831633462,8.006700845440367
27713,280000,Female,Graduate school,Single,25,-2,-2,-2,-2,-2,-2,985,500,500,0,500,4778,505,500,0,500,4778,4898,0,12.54254845357358,6.893656354602635,6.2166061010848646,6.2166061010848646,0.0,6.2166061010848646,8.471986598578159,6.226536669287466,6.2166061010848646,0.0,6.2166061010848646,8.471986598578159,8.496786381638575
27714,50000,Female,University,Single,24,0,0,0,0,0,0,5819,8044,3469,2121,821,3821,2555,1200,1000,0,3000,0,0,10.819798284210286,8.669055540725484,8.992806059426483,8.151909872940905,7.660114319173928,6.71174039505618,8.248529124800218,7.846198815497425,7.0909098220799835,6.90875477931522,0.0,8.006700845440367,0.0
27715,130000,Female,University,Single,23,0,0,0,0,0,0,44930,40688,40880,37851,37816,39849,6000,6000,4000,10000,5000,8002,0,11.775297421715827,10.712883258660506,10.613713064630824,10.618420686417931,10.541439097628123,10.540514015956738,10.592877684218362,8.699681400989514,8.699681400989514,8.294299608857235,9.210440366976517,8.517393171418904,8.987571750367046
27716,20000,Female,Graduate school,Single,25,1,-1,-1,-1,-1,-1,0,891,789,0,728,169,891,789,0,728,169,0,0,9.90353755128617,0.0,6.79346613258001,6.672032945461067,0.0,6.591673732008658,5.135798437050262,6.79346613258001,6.672032945461067,0.0,6.591673732008658,5.135798437050262,0.0
27717,80000,Female,High school,Married,26,0,0,0,0,0,0,69489,70336,71755,66175,67573,69083,2600,2571,2500,2500,2600,3000,0,11.289794413577894,11.148938136308374,11.161053255132654,11.181026753818982,11.100073138428046,11.120978572662972,11.14307843446381,7.8636512654486515,7.85243908535751,7.824445930877619,7.824445930877619,7.8636512654486515,8.006700845440367
27718,100000,Female,Graduate school,Single,24,0,0,0,0,0,0,84895,71271,71053,70405,71109,73905,3513,3169,3002,2022,3907,7145,0,11.51293546492023,11.349182256937466,11.17425882240048,11.171195430321974,11.162033765787223,11.171983252877563,11.210549294438875,8.164510268747042,8.061486866871327,8.00736706798333,7.612336837167746,8.270781013162674,8.874308038583354
27719,90000,Female,University,Single,24,2,0,0,2,0,0,89346,89466,93755,89706,89221,91596,4100,8245,0,3450,7200,0,1,11.407576060361786,11.400282944198487,11.401625121187028,11.448450941784744,11.404304082906213,11.398882924929552,11.42515379903419,8.31898612539206,9.017483513266844,0.0,8.146419323098003,8.881975184248867,0.0
27720,20000,Female,Graduate school,Single,24,-1,-1,-1,-1,-1,-1,440,4023,440,440,440,440,4023,440,440,440,440,440,0,9.90353755128617,6.089044875446846,8.300031711779575,6.089044875446846,6.089044875446846,6.089044875446846,6.089044875446846,8.300031711779575,6.089044875446846,6.089044875446846,6.089044875446846,6.089044875446846,6.089044875446846
27721,140000,Female,University,Married,24,2,-1,-1,-1,-1,-1,1536,696,696,696,696,696,696,696,696,696,696,696,1,11.849404844423074,7.337587743538596,6.546785410760524,6.546785410760524,6.546785410760524,6.546785410760524,6.546785410760524,6.546785410760524,6.546785410760524,6.546785410760524,6.546785410760524,6.546785410760524,6.546785410760524
27722,150000,Female,Graduate school,Single,24,-1,-1,-1,-1,-1,-1,291,291,291,291,658,441,291,291,291,658,441,1197,1,11.918397239722838,5.676753802268282,5.676753802268282,5.676753802268282,5.676753802268282,6.490723534502507,6.091309882077698,5.676753802268282,5.676753802268282,5.676753802268282,6.490723534502507,6.091309882077698,7.088408778675395
27723,140000,Female,Graduate school,Single,24,2,0,0,0,2,0,778,982,1206,5430,4460,8429,980,1000,5000,0,5000,10000,0,11.849404844423074,6.658011045870748,6.890609120147166,7.095893221097532,8.599878558034845,8.403128235128264,9.039552050995901,6.8885724595653635,6.90875477931522,8.517393171418904,0.0,8.517393171418904,9.210440366976517
